Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID
513268,22276,WASH BAG VINTAGE ROSE PAISLEY,1,06/23/10 12:07 PM,2.55,15920.0
513268,20975,12 PENCILS SMALL TUBE RED SPOTTY,12,06/23/10 12:07 PM,0.65,15920.0
513268,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,1,06/23/10 12:07 PM,8.5,15920.0
513268,84558A,3D DOG PICTURE PLAYING CARDS,3,06/23/10 12:07 PM,2.95,15920.0
513271,16014,SMALL CHINESE STYLE SCISSOR,1000,06/23/10 12:35 PM,0.32,13942.0
513272,20675,BLUE SPOTTY BOWL,72,06/23/10 12:39 PM,1.06,16422.0
513272,47590B,PINK HAPPY BIRTHDAY BUNTING,50,06/23/10 12:39 PM,4.65,16422.0
513272,20676,RED SPOTTY BOWL,72,06/23/10 12:39 PM,1.06,16422.0
513272,17003,BROCADE RING PURSE ,720,06/23/10 12:39 PM,0.16,16422.0
513273,22218,CAKE STAND LACE WHITE,60,06/23/10 12:40 PM,3.75,16422.0
513273,22060,LARGE CAKE STAND HANGING HEARTS,24,06/23/10 12:40 PM,8.5,16422.0
513276,21258,VICTORIAN SEWING BOX LARGE,2,06/23/10 12:53 PM,12.75,14543.0
513276,21614,SET OF 12 ROSE BOTANICAL T-LIGHTS,6,06/23/10 12:53 PM,2.95,14543.0
513276,21923,RED/CREAM STRIPE FRINGE HAMMOCK,16,06/23/10 12:53 PM,6.95,14543.0
513276,84968D,S/16 VINTAGE RED CUTLERY,4,06/23/10 12:53 PM,12.75,14543.0
513276,47503J,SET/3 FLORAL GARDEN TOOLS IN BAG,6,06/23/10 12:53 PM,7.95,14543.0
513276,21528,DAIRY MAID TRADITIONAL TEAPOT ,12,06/23/10 12:53 PM,5.95,14543.0
513276,21532,DAIRY MAID SUGAR JAM BOWL,6,06/23/10 12:53 PM,2.1,14543.0
513276,21534,DAIRY MAID LARGE MILK JUG,6,06/23/10 12:53 PM,4.95,14543.0
513277,20685,DOOR MAT RED SPOT,10,06/23/10 01:14 PM,6.35,16825.0
513277,48184,DOOR MAT ENGLISH ROSE ,10,06/23/10 01:14 PM,6.35,16825.0
513277,48194,DOOR MAT HEARTS,10,06/23/10 01:14 PM,6.35,16825.0
513277,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,144,06/23/10 01:14 PM,0.55,16825.0
513277,79000,MOROCCAN TEA GLASS,144,06/23/10 01:14 PM,0.65,16825.0
513278,22055,MINI CAKE STAND  HANGING STRAWBERY,64,06/23/10 01:16 PM,1.45,13249.0
513278,21232,STRAWBERRY CERAMIC TRINKET BOX,72,06/23/10 01:16 PM,1.06,13249.0
513283,15036,ASSORTED COLOURS SILK FAN,600,06/23/10 01:36 PM,0.52,17414.0
513283,35160,BUDDHA INCENSE HOLDER ASSORTED,144,06/23/10 01:36 PM,0.67,17414.0
513284,20727,LUNCH BAG  BLACK SKULL.,10,06/23/10 01:44 PM,1.65,15173.0
513284,22384,LUNCH BAG PINK RETROSPOT,20,06/23/10 01:44 PM,1.65,15173.0
513284,22356,CHARLOTTE BAG PINK WITH WHITE SPOTS,10,06/23/10 01:44 PM,0.85,15173.0
513284,20724,RED SPOTTY CHARLOTTE BAG,10,06/23/10 01:44 PM,0.85,15173.0
513284,21936,RED RETROSPOT PICNIC BAG,10,06/23/10 01:44 PM,2.95,15173.0
513284,21829,DINOSAUR KEYRINGS ASSORTED,36,06/23/10 01:44 PM,0.21,15173.0
513284,20725,LUNCH BAG RED SPOTTY,20,06/23/10 01:44 PM,1.65,15173.0
513285,21737,SET 3 WICKER LOG BASKETS,16,06/23/10 02:07 PM,16.95,12747.0
513285,71459,HANGING JAM JAR T-LIGHT HOLDER,12,06/23/10 02:07 PM,0.85,12747.0
513285,84879,ASSORTED COLOUR BIRD ORNAMENT,8,06/23/10 02:07 PM,1.69,12747.0
513285,22612,TEA COSY VINTAGE UNION JACK,4,06/23/10 02:07 PM,3.75,12747.0
513286,22423,REGENCY CAKESTAND 3 TIER,1,06/23/10 02:10 PM,12.75,13324.0
513286,37503,TEA TIME CAKE STAND IN GIFT BOX,6,06/23/10 02:10 PM,10.75,13324.0
513286,47567B,TEA TIME KITCHEN APRON,6,06/23/10 02:10 PM,5.95,13324.0
513286,47556B,TEA TIME TEA TOWELS ,18,06/23/10 02:10 PM,2.95,13324.0
513286,84991,60 TEATIME FAIRY CAKE CASES,240,06/23/10 02:10 PM,0.42,13324.0
513286,21977,PACK OF 60 PINK PAISLEY CAKE CASES,120,06/23/10 02:10 PM,0.42,13324.0
513287,82482,WOODEN PICTURE FRAME WHITE FINISH,36,06/23/10 02:11 PM,2.1,16525.0
513287,82494L,WOODEN FRAME ANTIQUE WHITE ,24,06/23/10 02:11 PM,2.55,16525.0
513287,21260,FIRST AID TIN,6,06/23/10 02:11 PM,3.25,16525.0
513287,22090,PAPER BUNTING RETRO SPOTS,40,06/23/10 02:11 PM,2.55,16525.0
513287,48138,DOOR MAT UNION FLAG,10,06/23/10 02:11 PM,6.35,16525.0
513303,21161,KEEP OUT BOYS DOOR HANGER ,1,06/23/10 02:18 PM,1.45,
513303,20914,SET/5 RED SPOTTY LID GLASS BOWLS,1,06/23/10 02:18 PM,2.95,
513303,21731,RED TOADSTOOL LED NIGHT LIGHT,1,06/23/10 02:18 PM,1.65,
513303,22324,BLUE POLKADOT KIDS BAG,1,06/23/10 02:18 PM,1.95,
513303,21579,LOLITA  DESIGN  COTTON TOTE BAG,1,06/23/10 02:18 PM,2.25,
513303,22100,SKULLS SQUARE TISSUE BOX,1,06/23/10 02:18 PM,1.25,
513303,22553,PLASTERS IN TIN SKULLS,1,06/23/10 02:18 PM,1.65,
513303,21832,CHOCOLATE CALCULATOR,1,06/23/10 02:18 PM,1.65,
513303,21031,SPACE CADET BLACK,1,06/23/10 02:18 PM,1.25,
513304,22584,PACK OF 6 PANNETONE GIFT BOXES,1,06/23/10 02:22 PM,2.55,
513304,22585,PACK OF 6 BIRDY GIFT TAGS,1,06/23/10 02:22 PM,1.25,
513306,22356,CHARLOTTE BAG PINK WITH WHITE SPOTS,10,06/23/10 02:41 PM,0.72,12748.0
513306,21833,CAMOUFLAGE LED TORCH,12,06/23/10 02:41 PM,1.49,12748.0
513306,22197,SMALL POPCORN HOLDER,14,06/23/10 02:41 PM,0.72,12748.0
513307,21206,STRAWBERRY HONEYCOMB  GARLAND ,24,06/23/10 02:49 PM,1.65,15738.0
513307,22333,RETRO SPORT PARTY BAG + STICKER SET,16,06/23/10 02:49 PM,1.65,15738.0
513307,21094,SET/6 RED SPOTTY PAPER PLATES,60,06/23/10 02:49 PM,0.85,15738.0
513307,21086,SET/6 RED SPOTTY PAPER CUPS,24,06/23/10 02:49 PM,0.65,15738.0
513307,21121,SET/10 RED SPOTTY PARTY CANDLES,24,06/23/10 02:49 PM,1.25,15738.0
513307,47599A,PINK PARTY BAGS,30,06/23/10 02:49 PM,2.1,15738.0
513307,22090,PAPER BUNTING RETRO SPOTS,36,06/23/10 02:49 PM,2.95,15738.0
513310,48138,DOOR MAT UNION FLAG,10,06/23/10 03:00 PM,6.35,12431.0
513310,21481,FAWN BLUE HOT WATER BOTTLE,6,06/23/10 03:00 PM,2.95,12431.0
513310,16161U,"WRAP,SUKI AND FRIENDS",25,06/23/10 03:00 PM,0.42,12431.0
513310,22468,BABUSHKA LIGHTS STRING OF 10,6,06/23/10 03:00 PM,6.75,12431.0
513310,79320,FLAMINGO LIGHTS,12,06/23/10 03:00 PM,4.95,12431.0
513310,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,12,06/23/10 03:00 PM,2.55,12431.0
513310,16169K,WRAP FOLK ART,25,06/23/10 03:00 PM,0.42,12431.0
513310,21731,RED TOADSTOOL LED NIGHT LIGHT,144,06/23/10 03:00 PM,1.45,12431.0
513312,21313,GLASS HEART T-LIGHT HOLDER ,12,06/23/10 03:40 PM,0.85,14798.0
513312,21135,VICTORIAN  METAL POSTCARD SPRING,16,06/23/10 03:40 PM,1.69,14798.0
513312,22178,VICTORIAN GLASS HANGING T-LIGHT,24,06/23/10 03:40 PM,1.25,14798.0
513312,51014A,"FEATHER PEN,HOT PINK",12,06/23/10 03:40 PM,0.85,14798.0
513312,51014C,"FEATHER PEN,COAL BLACK",12,06/23/10 03:40 PM,0.85,14798.0
513312,51014L,"FEATHER PEN,LIGHT PINK",12,06/23/10 03:40 PM,0.85,14798.0
513313,21642,ASSORTED TUTTI FRUTTI PEN,24,06/23/10 03:43 PM,0.85,15141.0
513313,21648,ASSORTED TUTTI FRUTTI SMALL PURSE,24,06/23/10 03:43 PM,1.25,15141.0
513313,21647,ASSORTED TUTTI FRUTTI LARGE PURSE,12,06/23/10 03:43 PM,2.1,15141.0
513313,21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,24,06/23/10 03:43 PM,0.85,15141.0
513313,22439,6 ROCKET BALLOONS ,24,06/23/10 03:43 PM,0.65,15141.0
513313,22623,BOX OF VINTAGE JIGSAW BLOCKS ,3,06/23/10 03:43 PM,4.95,15141.0
513313,21830,ASSORTED CREEPY CRAWLIES,24,06/23/10 03:43 PM,0.42,15141.0
513313,22431,WATERING CAN BLUE ELEPHANT,6,06/23/10 03:43 PM,1.95,15141.0
513313,22433,WATERING CAN GREEN DINOSAUR,6,06/23/10 03:43 PM,1.95,15141.0
513314,21912,VINTAGE SNAKES & LADDERS,2,06/23/10 03:45 PM,3.75,
513315,21737,SET 3 WICKER LOG BASKETS,1,06/23/10 03:50 PM,19.95,15991.0
513315,21319,GLASS CHALICE GREEN  SMALL ,12,06/23/10 03:50 PM,1.65,15991.0
513315,22426,ENAMEL WASH BOWL CREAM,10,06/23/10 03:50 PM,3.75,15991.0
513315,21590,KINGS CHOICE CIGAR BOX MATCHES ,2,06/23/10 03:50 PM,1.25,15991.0
513315,22423,REGENCY CAKESTAND 3 TIER,4,06/23/10 03:50 PM,12.75,15991.0
513315,21318,GLASS CHALICE BLUE SMALL ,12,06/23/10 03:50 PM,1.65,15991.0
513316,22559,SEASIDE FRISBEE ,12,06/23/10 04:03 PM,1.25,14911.0
513316,22493, PAINT YOUR OWN CANVAS SET,12,06/23/10 04:03 PM,1.65,14911.0
513316,22550,HOLIDAY FUN LUDO,6,06/23/10 04:03 PM,3.75,14911.0
513316,21915,RED  HARMONICA IN BOX ,24,06/23/10 04:03 PM,1.25,14911.0
513316,21914,BLUE HARMONICA IN BOX ,24,06/23/10 04:03 PM,1.25,14911.0
513316,22502,PICNIC BASKET WICKER SMALL,4,06/23/10 04:03 PM,4.25,14911.0
513316,22501,PICNIC BASKET WICKER LARGE,4,06/23/10 04:03 PM,9.95,14911.0
513316,22483,RED GINGHAM TEDDY BEAR ,6,06/23/10 04:03 PM,2.95,14911.0
513316,C2,CARRIAGE,1,06/23/10 04:03 PM,50.0,14911.0
513318,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,06/23/10 04:23 PM,2.95,17304.0
513318,22178,VICTORIAN GLASS HANGING T-LIGHT,42,06/23/10 04:23 PM,1.25,17304.0
513318,22607,WOODEN ROUNDERS GARDEN SET ,1,06/23/10 04:23 PM,8.5,17304.0
513318,72811,SMALL ZINC/GLASS CANDLEHOLDER,10,06/23/10 04:23 PM,1.49,17304.0
513318,22465,HANGING METAL STAR LANTERN,18,06/23/10 04:23 PM,1.65,17304.0
513319,22702,BLACK AND WHITE CAT BOWL,3,06/23/10 04:31 PM,2.1,15913.0
513325,62018,SOMBRERO ,15,06/23/10 04:54 PM,1.95,17345.0
513327,22123,PING MICROWAVE APRON,1,06/23/10 05:05 PM,5.95,17961.0
513327,21942,SKULLS DESIGN FLANNEL,1,06/23/10 05:05 PM,0.85,17961.0
513327,21870,I CAN ONLY PLEASE ONE PERSON MUG,1,06/23/10 05:05 PM,1.25,17961.0
513327,11001,ASSTD DESIGN RACING CAR PEN,1,06/23/10 05:05 PM,1.69,17961.0
513327,21703,BAG 125g SWIRLY MARBLES,1,06/23/10 05:05 PM,0.42,17961.0
513327,20974,12 PENCILS SMALL TUBE SKULL,1,06/23/10 05:05 PM,0.65,17961.0
513327,22620,4 TRADITIONAL SPINNING TOPS,1,06/23/10 05:05 PM,1.25,17961.0
513327,22492,MINI PAINT SET VINTAGE ,1,06/23/10 05:05 PM,0.65,17961.0
513327,22439,6 ROCKET BALLOONS ,1,06/23/10 05:05 PM,0.65,17961.0
513327,21664,RIDGED GLASS STORAGE JAR CREAM LID,1,06/23/10 05:05 PM,3.75,17961.0
513329,35400,WOODEN BOX ADVENT CALENDAR ,6,06/23/10 05:26 PM,7.95,14634.0
513329,85226A,WHITE/BLUE PULL BACK RACING CAR,1,06/23/10 05:26 PM,0.55,14634.0
513329,22168,ORGANISER WOOD ANTIQUE WHITE ,2,06/23/10 05:26 PM,8.5,14634.0
513329,16259,PIECE OF CAMO STATIONERY SET,7,06/23/10 05:26 PM,0.21,14634.0
513331,82484,WOOD BLACK BOARD ANT WHITE FINISH,204,06/23/10 05:35 PM,4.17,18102.0
513331,85152,HAND OVER THE CHOCOLATE   SIGN ,108,06/23/10 05:35 PM,1.4,18102.0
513331,22456,NATURAL SLATE CHALKBOARD LARGE ,204,06/23/10 05:35 PM,3.67,18102.0
513331,22413,METAL SIGN TAKE IT OR LEAVE IT ,108,06/23/10 05:35 PM,1.49,18102.0
513331,22188,BLACK HEART CARD HOLDER,324,06/23/10 05:35 PM,2.3,18102.0
513331,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,108,06/23/10 05:35 PM,5.88,18102.0
513331,21908,CHOCOLATE THIS WAY METAL SIGN,108,06/23/10 05:35 PM,1.49,18102.0
513331,21905,MORE BUTTER METAL SIGN ,108,06/23/10 05:35 PM,1.49,18102.0
513331,21623,VINTAGE UNION JACK MEMOBOARD,108,06/23/10 05:35 PM,6.38,18102.0
513331,21174,POTTERING IN THE SHED METAL SIGN,108,06/23/10 05:35 PM,1.4,18102.0
513340,22561,WOODEN SCHOOL COLOURING SET,48,06/24/10 10:02 AM,1.45,13104.0
513340,21137,BLACK RECORD COVER FRAME,24,06/24/10 10:02 AM,3.39,13104.0
513340,22041,"RECORD FRAME 7"" SINGLE SIZE ",12,06/24/10 10:02 AM,2.55,13104.0
513341,85099C,JUMBO  BAG BAROQUE BLACK WHITE,100,06/24/10 10:07 AM,1.65,14282.0
513341,21931,JUMBO STORAGE BAG SUKI,100,06/24/10 10:07 AM,1.65,14282.0
513341,22355,CHARLOTTE BAG SUKI DESIGN,20,06/24/10 10:07 AM,0.85,14282.0
513341,20724,RED SPOTTY CHARLOTTE BAG,30,06/24/10 10:07 AM,0.85,14282.0
513342,22179,SET 10 LIGHTS NIGHT OWL,24,06/24/10 10:09 AM,5.95,15251.0
513342,21210,SET OF 72 RETRO SPOT PAPER  DOILIES,96,06/24/10 10:09 AM,1.25,15251.0
513342,84992,72 SWEETHEART FAIRY CAKE CASES,120,06/24/10 10:09 AM,0.42,15251.0
513344,21928,JUMBO BAG SCANDINAVIAN PAISLEY,100,06/24/10 10:34 AM,1.65,14566.0
513344,21929,JUMBO BAG PINK VINTAGE PAISLEY,100,06/24/10 10:34 AM,1.65,14566.0
513344,22386,JUMBO BAG PINK WITH WHITE SPOTS,100,06/24/10 10:34 AM,1.65,14566.0
513344,85099B,JUMBO BAG RED RETROSPOT,100,06/24/10 10:34 AM,1.65,14566.0
513344,22381,TOY TIDY PINK RETROSPOT  ,50,06/24/10 10:34 AM,1.85,14566.0
513344,22380,TOY TIDY SPACEBOY  ,50,06/24/10 10:34 AM,1.85,14566.0
513347,78033,FLAG OF ST GEORGE CHAIR,2,06/24/10 11:02 AM,5.95,
513359,20724,RED SPOTTY CHARLOTTE BAG,1,06/24/10 11:32 AM,1.66,
513359,21212,PACK OF 72 RETRO SPOT CAKE CASES,1,06/24/10 11:32 AM,1.28,
513359,21258,VICTORIAN SEWING BOX LARGE,1,06/24/10 11:32 AM,25.49,
513359,21542,WOODLAND WATER TRANSFER TATTOOS ,1,06/24/10 11:32 AM,1.66,
513359,21556,CERAMIC STRAWBERRY MONEY BOX,1,06/24/10 11:32 AM,5.06,
513359,DOT,DOTCOM POSTAGE,1,06/24/10 11:32 AM,14.26,
513396,20725,LUNCH BAG RED SPOTTY,1,06/24/10 11:47 AM,5.06,
513396,21154,RED SPOTTY OVEN GLOVE ,2,06/24/10 11:47 AM,2.51,
513396,48197,DOOR MAT BIRD ON THE WIRE,1,06/24/10 11:47 AM,13.57,
513396,84510c,SET OF 4 POLKADOTS COASTERS,1,06/24/10 11:47 AM,2.51,
513396,DOT,DOTCOM POSTAGE,1,06/24/10 11:47 AM,7.49,
513413,22077,6 RIBBONS RUSTIC CHARM,36,06/24/10 12:13 PM,1.65,13778.0
513413,48111,DOOR MAT 3 SMILEY CATS,10,06/24/10 12:13 PM,6.35,13778.0
513413,20972,PINK CREAM FELT CRAFT TRINKET BOX ,144,06/24/10 12:13 PM,1.06,13778.0
513413,22427,ENAMEL FLOWER JUG CREAM,3,06/24/10 12:13 PM,5.95,13778.0
513413,85136B,BLUE SHARK HELICOPTER,6,06/24/10 12:13 PM,7.95,13778.0
513413,11001,ASSTD DESIGN RACING CAR PEN,16,06/24/10 12:13 PM,1.69,13778.0
513413,21258,VICTORIAN SEWING BOX LARGE,3,06/24/10 12:13 PM,12.75,13778.0
513413,22551,PLASTERS IN TIN SPACEBOY,12,06/24/10 12:13 PM,1.65,13778.0
513413,47590B,PINK HAPPY BIRTHDAY BUNTING,3,06/24/10 12:13 PM,5.45,13778.0
513413,22444,GROW YOUR OWN PLANT IN A CAN ,24,06/24/10 12:13 PM,1.25,13778.0
513415,82486,WOOD S/3 CABINET ANT WHITE FINISH,4,06/24/10 12:21 PM,7.95,14492.0
513416,22423,REGENCY CAKESTAND 3 TIER,5,06/24/10 12:34 PM,0.0,13089.0
513416,22423,REGENCY CAKESTAND 3 TIER,11,06/24/10 12:34 PM,10.95,13089.0
513417,21429,RED GINGHAM ROSE JEWELLERY BOX,8,06/24/10 12:35 PM,1.65,17696.0
513417,82551,LAUNDRY 15C METAL SIGN,12,06/24/10 12:35 PM,1.25,17696.0
513419,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,06/24/10 12:37 PM,5.95,14732.0
513419,20685,DOOR MAT RED SPOT,2,06/24/10 12:37 PM,7.49,14732.0
513419,48187,DOOR MAT NEW ENGLAND,2,06/24/10 12:37 PM,7.49,14732.0
513419,22219,LOVEBIRD HANGING DECORATION WHITE ,12,06/24/10 12:37 PM,0.85,14732.0
513419,21755,LOVE BUILDING BLOCK WORD,6,06/24/10 12:37 PM,5.95,14732.0
513419,22501,PICNIC BASKET WICKER LARGE,2,06/24/10 12:37 PM,9.95,14732.0
513419,22180,RETRO SPOT LAMP,1,06/24/10 12:37 PM,9.95,14732.0
513419,85068,CREAM SWEETHEART SHELF + HOOKS,2,06/24/10 12:37 PM,7.95,14732.0
513419,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,06/24/10 12:37 PM,8.5,14732.0
513420,21429,RED GINGHAM ROSE JEWELLERY BOX,8,06/24/10 12:38 PM,1.65,17696.0
513420,82581,TOILET METAL SIGN,12,06/24/10 12:38 PM,0.55,17696.0
513431,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,06/24/10 01:42 PM,2.55,13771.0
513431,21785,RAIN PONCHO ,144,06/24/10 01:42 PM,0.65,13771.0
513431,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,24,06/24/10 01:42 PM,2.75,13771.0
513431,22084,PAPER CHAIN KIT EMPIRE,24,06/24/10 01:42 PM,2.95,13771.0
513431,21922,UNION STRIPE WITH FRINGE  HAMMOCK,4,06/24/10 01:42 PM,7.95,13771.0
513431,21621,VINTAGE UNION JACK BUNTING,8,06/24/10 01:42 PM,8.5,13771.0
513431,21080,SET/20 RED SPOTTY PAPER NAPKINS ,12,06/24/10 01:42 PM,0.85,13771.0
513432,90014A,SILVER/MOP ORBIT NECKLACE,4,06/24/10 01:43 PM,9.95,15717.0
513432,90018A,SILVER M.O.P ORBIT DROP EARRINGS,4,06/24/10 01:43 PM,4.25,15717.0
513432,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,06/24/10 01:43 PM,2.95,15717.0
513432,21614,SET OF 12 ROSE BOTANICAL T-LIGHTS,6,06/24/10 01:43 PM,2.95,15717.0
513432,21611,SET OF 12 LILY BOTANICAL T-LIGHTS,6,06/24/10 01:43 PM,2.95,15717.0
513435,22443,GROW YOUR OWN HERBS SET OF 3,1,06/24/10 02:00 PM,7.95,
513439,84016,FLAG OF ST GEORGE CAR FLAG,2400,06/24/10 02:17 PM,0.0,
513439,84016,FLAG OF ST GEORGE CAR FLAG,1,06/24/10 02:17 PM,272.27,
513441,85222,,1,06/24/10 02:48 PM,0.0,
513452,85099B,JUMBO BAG RED RETROSPOT,20,06/24/10 03:19 PM,1.95,15125.0
513452,85049B,LUSH GREENS RIBBONS,12,06/24/10 03:19 PM,1.25,15125.0
513452,85020,ROUND PINK HEART MIRROR,6,06/24/10 03:19 PM,2.1,15125.0
513452,84327A,PINK JUMPER LARRY THE LAMB,12,06/24/10 03:19 PM,2.1,15125.0
513452,48187,DOOR MAT NEW ENGLAND,10,06/24/10 03:19 PM,6.35,15125.0
513452,22561,WOODEN SCHOOL COLOURING SET,12,06/24/10 03:19 PM,1.65,15125.0
513452,22457,NATURAL SLATE HEART CHALKBOARD ,18,06/24/10 03:19 PM,2.95,15125.0
513452,22381,TOY TIDY PINK RETROSPOT  ,25,06/24/10 03:19 PM,2.1,15125.0
513452,22366,DOOR MAT AIRMAIL ,10,06/24/10 03:19 PM,6.35,15125.0
513452,21259,VICTORIAN SEWING BOX SMALL ,24,06/24/10 03:19 PM,4.95,15125.0
513454,22627,MINT KITCHEN SCALES,2,06/24/10 03:20 PM,8.5,15125.0
513454,22625,RED KITCHEN SCALES,2,06/24/10 03:20 PM,8.5,15125.0
513454,21955,DOOR MAT UNION JACK GUNS AND ROSES,10,06/24/10 03:20 PM,6.35,15125.0
513456,48138,DOOR MAT UNION FLAG,20,06/24/10 03:21 PM,6.35,13199.0
513456,21186,WHITE DOVE HONEYCOMB PAPER GARLAND,24,06/24/10 03:21 PM,1.65,13199.0
513456,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,24,06/24/10 03:21 PM,0.85,13199.0
513456,22087,PAPER BUNTING WHITE LACE,18,06/24/10 03:21 PM,2.95,13199.0
513455,20685,DOOR MAT RED SPOT,10,06/24/10 03:21 PM,6.35,15125.0
513457,21653,GLASS ETCHED T-LIGHT HOLDER LARGE,12,06/24/10 03:26 PM,2.1,17389.0
513460,48189,DOOR MAT FRIENDSHIP ,10,06/24/10 03:49 PM,6.35,15981.0
513460,48138,DOOR MAT UNION FLAG,10,06/24/10 03:49 PM,6.35,15981.0
513460,48129,DOOR MAT TOPIARY,10,06/24/10 03:49 PM,6.35,15981.0
513460,48111,DOOR MAT 3 SMILEY CATS,10,06/24/10 03:49 PM,6.35,15981.0
513460,20685,DOOR MAT RED SPOT,10,06/24/10 03:49 PM,6.35,15981.0
513472,51020B,,120,06/24/10 04:50 PM,0.0,
513490,22605,WOODEN CROQUET GARDEN SET,1,06/24/10 06:36 PM,12.75,
513493,21474,SWEETHEART CREAM STEEL FOLDIN BENCH,1,06/25/10 09:37 AM,19.95,16883.0
513496,48194,DOOR MAT HEARTS,10,06/25/10 10:17 AM,6.35,14401.0
513496,48111,DOOR MAT 3 SMILEY CATS,10,06/25/10 10:17 AM,6.35,14401.0
513496,21165,BEWARE OF THE CAT METAL SIGN ,48,06/25/10 10:17 AM,1.45,14401.0
513496,37492B,BLUE YELLOW FLOWER PIGGY BANK,12,06/25/10 10:17 AM,1.65,14401.0
513496,62096B,PURPLE/TURQ FLOWERS HANDBAG,6,06/25/10 10:17 AM,1.25,14401.0
513496,62096A,PINK/YELLOW FLOWERS HANDBAG,6,06/25/10 10:17 AM,1.25,14401.0
513496,84706D,CHERRY BLOSSOM TABLE CLOCK ,24,06/25/10 10:17 AM,1.95,14401.0
513497,84795D,,2,06/25/10 10:20 AM,0.0,
513499,37441,,1,06/25/10 10:24 AM,0.0,
513544,22457,NATURAL SLATE HEART CHALKBOARD ,6,06/25/10 12:07 PM,2.95,14648.0
513554,37503,TEA TIME CAKE STAND IN GIFT BOX,8,06/25/10 01:01 PM,10.75,13324.0
513554,47567B,TEA TIME KITCHEN APRON,9,06/25/10 01:01 PM,5.95,13324.0
513554,47556B,TEA TIME TEA TOWELS ,18,06/25/10 01:01 PM,2.95,13324.0
513554,21975,PACK OF 60 DINOSAUR CAKE CASES,120,06/25/10 01:01 PM,0.42,13324.0
513554,84991,60 TEATIME FAIRY CAKE CASES,120,06/25/10 01:01 PM,0.42,13324.0
513554,21977,PACK OF 60 PINK PAISLEY CAKE CASES,120,06/25/10 01:01 PM,0.42,13324.0
513554,22316,200 BENDY SKULL STRAWS,96,06/25/10 01:01 PM,1.06,13324.0
513557,85042,ANTIQUE LILY FAIRY LIGHTS,4,06/25/10 01:26 PM,4.95,16497.0
513557,85232D,SET/3 DECOUPAGE STACKING TINS,3,06/25/10 01:26 PM,4.95,16497.0
513557,22423,REGENCY CAKESTAND 3 TIER,2,06/25/10 01:26 PM,12.75,16497.0
513557,22502,PICNIC BASKET WICKER SMALL,4,06/25/10 01:26 PM,4.25,16497.0
513557,22501,PICNIC BASKET WICKER LARGE,2,06/25/10 01:26 PM,9.95,16497.0
513557,82494L,WOODEN FRAME ANTIQUE WHITE ,6,06/25/10 01:26 PM,2.95,16497.0
513557,82482,WOODEN PICTURE FRAME WHITE FINISH,6,06/25/10 01:26 PM,2.55,16497.0
513561,22456,NATURAL SLATE CHALKBOARD LARGE ,3,06/25/10 01:40 PM,4.95,13564.0
513562,21464,DISCO BALL ROTATOR BATTERY OPERATED,1,06/25/10 01:59 PM,4.25,17965.0
513562,21830,ASSORTED CREEPY CRAWLIES,24,06/25/10 01:59 PM,0.42,17965.0
513567,21313,GLASS HEART T-LIGHT HOLDER ,12,06/25/10 02:15 PM,0.85,14798.0
513567,21135,VICTORIAN  METAL POSTCARD SPRING,16,06/25/10 02:15 PM,1.69,14798.0
513567,22178,VICTORIAN GLASS HANGING T-LIGHT,24,06/25/10 02:15 PM,1.25,14798.0
513567,51014C,"FEATHER PEN,COAL BLACK",12,06/25/10 02:15 PM,0.85,14798.0
513567,51014A,"FEATHER PEN,HOT PINK",12,06/25/10 02:15 PM,0.85,14798.0
513567,51014L,"FEATHER PEN,LIGHT PINK",12,06/25/10 02:15 PM,0.85,14798.0
513564,ADJUST2,Adjustment by Peter on Jun 25 2010 ,1,06/25/10 02:15 PM,300.13,17050.0
513566,ADJUST2,Adjustment by Peter on Jun 25 2010 ,1,06/25/10 02:15 PM,358.47,17364.0
513565,ADJUST2,Adjustment by Peter on Jun 25 2010 ,1,06/25/10 02:15 PM,72.45,16422.0
513569,15036,ASSORTED COLOURS SILK FAN,12,06/25/10 02:36 PM,0.75,16961.0
513569,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,12,06/25/10 02:36 PM,1.65,16961.0
513569,22444,GROW YOUR OWN PLANT IN A CAN ,24,06/25/10 02:36 PM,1.25,16961.0
513569,21314,SMALL GLASS HEART TRINKET POT,8,06/25/10 02:36 PM,2.1,16961.0
513569,22296,HEART IVORY TRELLIS LARGE,12,06/25/10 02:36 PM,1.65,16961.0
513569,21773,DECORATIVE ROSE BATHROOM BOTTLE,12,06/25/10 02:36 PM,1.25,16961.0
513569,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,06/25/10 02:36 PM,8.5,16961.0
513569,22457,NATURAL SLATE HEART CHALKBOARD ,6,06/25/10 02:36 PM,2.95,16961.0
